,a,b,c,d,e,f,g,h,i,opady,opady_zaciemnienie,opady_kierowcy,opady_zaciemnienie_kierowcy,prawdziwy,prawdziwy_iv
608,9,2,5,5,1,1,4,5,7,12.934074057158833,12.768969943435192,12.893746018389058,12.727926859815138,4.560952901901099,12.111377333401004
609,10,8,5,4,5,4,2,6,3,29.845460841497957,28.781016574596173,29.40784447191687,28.323083902641333,1.4510108578280596,27.18081174834205
610,9,2,1,5,1,10,4,5,7,70.02695392858998,69.98822653542813,70.02273639003401,69.98398972200161,4.557139996802133,57.55236903775096
611,10,4,4,5,3,9,1,7,3,67.32260906722789,67.18332438494704,67.264120016806,67.12371096692297,1.161631406490037,66.53147979116308
612,4,9,1,10,6,7,5,4,10,53.24896115341742,52.48982552977456,52.90519651595035,52.14164934138932,7.928275585732837,38.68105958402159
613,1,8,6,1,10,1,5,8,6,19.692709028891507,17.95648899316104,16.960571692712115,14.919932484742214,3.3881889896051685,14.046110835366628
614,7,4,5,5,3,9,7,2,6,68.14277824948377,68.01803704445234,68.09895045984165,67.97484567068663,5.866684214660102,25.67070676011685
615,4,9,4,1,4,4,4,8,10,46.10264437973224,45.259018337989275,45.918805599729396,45.07255677197362,4.678231821064875,42.14358577799112
616,6,2,6,5,3,1,7,2,2,8.965074774325364,8.733152281318297,8.437979274392928,8.191423844978825,2.1702720713756225,4.247489263434646
617,4,6,4,10,10,7,2,4,5,38.30319674342405,37.845360756379826,37.020806241245744,36.54321899100463,2.6313204633013036,33.70562992671377
618,2,9,3,10,4,6,3,6,2,43.60642962557133,42.638152653780814,43.409416352579626,42.44220063821566,1.3674384545638103,38.39769111951302
619,7,1,10,5,6,4,5,8,3,40.935199586985476,40.919106441255195,40.499277145272686,40.48346029811589,1.903418438810422,35.24276459775501
620,9,4,3,7,10,4,5,6,2,34.80618628997933,34.56621216880499,33.3002770349899,33.05136627340012,1.6333546707934363,26.290220290058272
621,2,8,1,8,1,10,6,6,7,90.97485395221919,90.60423793679911,90.96477088805531,90.5944372638872,5.100116550212448,67.94984900500073
622,8,5,2,7,7,7,4,1,10,34.64375185503933,34.28885206193873,33.93125037257347,33.56470945435413,9.764742204727394,18.39081499068155
623,4,5,4,5,4,4,1,2,6,16.460753124643844,15.681740032548808,15.926127143632495,15.122320577462839,3.6119131464456466,14.570680887571703
624,5,2,2,6,5,2,6,9,5,26.63495708084261,26.562576378622985,26.142312662313262,26.067425323182828,2.9806645835066066,23.1224364232613
625,7,9,3,7,1,5,1,3,6,23.874612934168294,22.14470655540351,23.84853411745709,22.115302441769174,2.7443914448293727,21.53503735342226
626,10,9,8,7,3,2,5,2,2,15.255303818116325,12.275294868011033,14.956611825978037,11.913406544921033,2.1118868553226964,6.405453514578317
627,5,10,5,7,6,8,7,7,8,86.65434435584793,86.07435209778441,86.45907151303025,85.87909902822348,5.800836477396869,64.72326717562335
628,3,8,8,7,5,7,1,9,8,72.30217284347304,71.91434197978268,72.1206959955963,71.73171417672569,1.5928189935873067,71.38327224365624
629,10,1,2,5,3,1,4,2,6,9.618391241842868,9.56817704508678,9.133015230114042,9.080230451298208,5.496295902324056,8.142826362223559
630,5,1,7,7,8,7,5,5,2,52.09768587997612,52.08673901802283,51.46157033823857,51.450902311781796,1.745461186690535,37.718591506184126
631,8,7,1,3,6,4,7,2,6,32.873652521504496,32.09269876321805,32.32905370958389,31.534244070415646,5.85703152886609,14.603199687754325
632,10,1,10,3,2,8,8,4,5,74.56526595062734,74.55981685067098,74.5395307101495,74.53427113715199,4.592914465041031,37.94890553128246
633,8,8,5,3,5,3,1,4,3,18.264000750443625,16.38819890877189,17.571226624966933,15.619195727846202,1.4109203113682638,15.337184445754026
634,1,3,6,5,4,2,10,7,5,28.07330544697718,27.920267630344775,27.807008488586046,27.650755374006735,4.229589540848352,19.12892180399176
635,8,8,7,5,1,9,4,2,9,46.580422393312084,45.872723372682536,46.56836127551379,45.86114884390074,8.136889987488471,28.36468026610613
636,1,4,8,4,5,7,6,6,6,64.43106448778454,64.31384887030785,64.25069200443845,64.13633683768157,4.395902533063011,48.50585931474569
637,2,6,3,9,6,1,9,7,9,20.311450675053795,19.388898587411386,19.404220623948415,18.444859331617373,7.186198283479366,16.044173812896947
638,1,10,4,2,1,4,3,2,9,23.492641830982116,21.244220621940602,23.46975905995534,21.219692103479424,7.671663433954217,17.462397682944577
639,3,3,10,9,6,5,1,10,3,54.06831380578881,53.970441535089144,53.72344591800758,53.62445230002311,1.0793714776897418,53.381620649693474
640,5,2,2,6,9,9,4,6,9,73.84729597614893,73.80300665556467,73.29268452969602,73.24947299517885,5.191101441818154,63.60297236062544
641,6,5,9,1,6,8,1,8,8,73.44832722944521,73.27404969343782,73.17526097361107,73.00233526620251,1.7183939723797905,72.52904489367599
642,3,6,9,9,5,8,9,2,2,75.04544713666557,74.78377982963204,74.87996684261368,74.61708427934617,2.185754664548801,19.690923016987256
643,1,5,6,4,6,7,1,8,5,62.0970021593932,61.84847194800956,61.8026148958047,61.55466010178551,1.3344767257040857,61.150783228573424
644,6,5,5,7,6,6,2,9,4,60.11998002785605,59.91536103869435,59.801410968737144,59.5970170221119,1.3867762240659682,58.42102287898169
645,1,1,1,4,8,9,7,8,3,98.9356359948968,98.92550227599166,98.59703772649485,98.58661955186481,2.2287703961283674,75.74568386465185
646,10,8,9,2,1,2,4,6,10,24.860312991341946,23.509200553154482,24.8412304213211,23.48879735927332,5.765691671811651,22.10187567310289
647,10,8,10,2,8,6,7,7,1,61.467882938220086,60.92178199527558,60.9690711995597,60.41341282336501,1.2257295899410676,43.30249666834214
648,10,1,3,2,3,8,5,4,9,58.117327486415356,58.11206148524348,58.03713575562275,58.03194041733987,7.13271299681984,41.77338681448785
649,3,3,6,4,1,10,10,9,1,135.46684932526247,135.43666524957726,135.45744924984032,135.42724424732216,1.2449462316200222,91.53727487486476
650,7,10,5,6,1,7,8,1,3,58.10293727840336,57.25682228875934,58.09208623237707,57.24565952112802,3.1320975002482885,12.221452894226083
651,10,3,6,8,9,8,3,4,4,44.92142232680797,44.83592323058913,44.048563885502546,43.958923441478376,2.6731080022060993,36.80126755932402
652,10,1,4,8,3,4,7,3,3,32.18134374796562,32.16698450902833,32.04138098522004,32.02652065370904,2.9347953095184485,15.54116434024175
653,7,9,10,8,8,8,9,2,1,75.4143113535074,74.87313055892503,74.98239743387508,74.44136370305219,1.3986325453155954,18.801686714042088
654,2,4,8,8,7,5,6,8,7,56.83029091521694,56.686106910991455,56.45178909496283,56.3043419650378,4.347094593846196,47.3267390005805
655,4,8,2,1,1,3,3,3,7,20.268519931313197,18.655762740181917,20.241710264589557,18.629799537576005,5.186457681600371,16.334895284010546
656,7,7,2,8,10,2,7,4,8,24.5236611442393,23.516672827393098,22.403952909785186,21.29557322679321,7.024033991347125,16.142270262324406
657,7,1,10,8,6,5,4,3,4,28.714302055691554,28.698837525894003,28.10070911588615,28.084380324420795,3.378137960161229,19.653534398858827
658,10,6,4,5,3,4,9,10,9,61.13900922278081,60.83516950327557,61.06742505787512,60.76129929088098,6.151497174047447,49.164993333547436
659,10,6,1,10,5,2,5,8,4,23.789841022360296,23.010170355408327,23.289009634362852,22.484776664773218,2.3672205705734766,20.150062160329508
660,7,3,10,1,7,8,1,9,3,76.03173324610428,75.95954406065663,75.6438353713251,75.57128254233955,1.1054840568410627,75.15736465090839
661,4,2,7,6,8,2,4,9,4,24.840323375345875,24.763189120237968,23.542337648146447,23.457266147887484,1.9448787579225641,22.09378362950652
662,2,6,1,4,9,10,4,10,3,111.68312452222577,111.54225857750298,111.38260884621639,111.24145478974248,1.5190692252446916,103.88865232273845
663,7,2,9,3,9,4,10,10,9,63.93379856803508,63.90170578134351,63.29741121437389,63.264358257654415,6.474970293799787,49.14547344918754
664,4,8,9,10,10,2,7,2,6,21.566820700818383,20.009073723969347,19.09459101816749,17.332753668373233,5.855731285151471,10.242354706709833
665,7,1,1,9,6,8,10,5,6,92.91949592684786,92.91711543824042,92.72966445402672,92.72720815268829,5.46745208582842,46.66849180149677
666,1,2,3,1,3,8,8,2,8,68.87180910523236,68.8467331538598,68.812182126031,68.78702070084046,7.814269757329054,25.259229569111653
667,10,1,8,10,8,3,1,8,8,33.16755153907024,33.15441898247144,32.24294717454494,32.2287079713354,1.7145751063793635,32.077400180936465
668,6,9,5,2,3,1,4,6,2,13.102380719111336,9.551448678810841,12.753995676252478,9.068033932598087,1.5160971873174016,8.13253294736697
669,8,1,3,5,8,4,2,10,10,51.62737249009643,51.618460723225304,50.99346995305143,50.984652576210834,2.39824148862706,50.306163160531945
670,2,2,6,2,5,4,9,10,8,60.2239365699094,60.181145810039446,60.03926593447439,59.99622150144056,5.450233124161493,47.89684664071302
671,4,8,7,6,1,9,3,6,6,66.9933823121643,66.53107664800125,66.9826562444513,66.51976777253473,2.9826364000941594,60.87299991311654
672,5,10,6,6,7,6,1,8,1,51.137961445464136,50.13922054141133,50.66400080958726,49.644722671399066,1.0181085009679438,49.28930378266491
673,5,3,2,8,4,10,6,10,3,119.12898869045009,119.10222197867357,119.07822991839618,119.0520537936784,1.859069101476706,103.08546423965767
674,10,2,1,9,10,5,4,5,10,41.91015030622797,41.85898713653594,40.69072251806764,40.6358172376373,6.427942682750838,35.395944034805154
675,2,2,6,6,6,10,2,9,1,93.49639278893903,93.48163859213511,93.2999111635505,93.28507717531413,1.0270461535491715,91.11442243261835
676,2,1,8,7,10,10,7,8,10,114.5591434328982,114.55434589731864,114.10273118673067,114.09795860586196,6.693962899999267,90.48734722798835
677,7,8,4,10,7,7,5,6,8,62.140447152548404,61.60191191704979,61.74160410416754,61.1972730557713,5.273113065603604,50.3764394233343
678,6,2,10,3,3,6,4,9,3,62.48498021910922,62.45098606707641,62.41070098083606,62.37681617939634,1.6007157642195178,57.45560096843611
679,6,6,2,3,6,8,4,3,8,46.86657486888757,46.45271563168149,46.44774438432749,46.02526685884901,6.536305562966829,33.08301608144681
680,4,9,1,6,10,9,3,5,2,56.63229268882198,55.87141947496975,55.74402254695335,54.98143685201774,1.4693209709225357,47.90831150888298
681,9,6,8,3,9,8,6,9,9,94.99201125930317,94.83786135340449,94.60363304146091,94.44818961057773,5.162074237795658,81.76988004680592
682,9,10,2,7,7,7,10,2,1,73.06927957357391,72.37993413615591,72.74795526223178,72.05405162171503,1.3979349404718069,16.49862269922291
683,9,8,9,8,4,10,6,3,5,70.75365858248219,70.282787144694,70.65179089552593,70.17881490214597,4.587979391443338,36.49186962123106
684,8,9,1,6,9,2,3,1,3,15.166759947641404,12.172356579772138,12.122440811739049,8.113117730158162,3.032119005427631,5.47553422671092
685,2,8,4,3,4,2,4,2,4,14.570813201966292,12.175252952481364,14.011813418356988,11.491901505942138,3.731326780039227,8.272873454492533
686,10,5,2,8,10,5,8,10,1,66.01196362921064,65.7816604174933,65.22731177473118,64.99325258578666,1.1755551719000497,51.31060678451135
687,6,1,6,3,1,4,9,2,8,39.71093258751371,39.697825701342566,39.70145053753334,39.68838987925913,7.880784379359993,16.523257643596992
688,3,1,4,1,10,10,3,6,3,71.23125735019168,71.22675804171168,70.48799476251753,70.48368612439945,1.7163240005732008,63.71580409291773
689,5,2,5,1,6,5,6,10,8,65.77846745576213,65.75352070046954,65.50666803952522,65.48207615702633,4.275785110230937,58.15159402499735
690,6,1,1,10,10,10,8,4,10,95.12699249619943,95.12455281179442,94.52255570241977,94.51991178211266,9.022719371176409,51.172742632111394
691,3,8,7,6,3,10,8,6,4,103.43564780961403,103.11464929560131,103.39154588328847,103.07154793243663,3.35129097940051,64.7772139283379
692,6,3,3,7,10,7,2,9,9,74.0984977900227,74.05314255077546,73.4108526490037,73.36383444704113,2.390015213597631,72.00004719255709
693,7,8,7,3,3,4,4,1,1,19.28060120997554,17.531153996801034,19.051603841937,17.27215508663263,1.3918771119789872,6.479176616623226
694,9,8,6,3,3,9,1,8,6,79.36091327606267,78.97319983980793,79.32049022297915,78.9330814298324,1.4492470923839953,78.43700033654699
695,7,8,1,10,4,9,6,5,6,75.53274857309316,75.13833741758819,75.43378105531178,75.03684327796515,4.728686604222718,51.83296892235334
696,8,3,3,10,6,3,2,3,2,14.55870516765918,14.237649475530928,13.273817033270685,12.919930773520294,1.559845649249467,11.432674274854648
697,8,7,6,6,7,2,7,8,8,29.627708442099753,28.82137696370323,28.805497465080766,27.978413837241934,5.381929024214137,24.10018290281279
698,9,9,3,2,2,7,8,3,6,63.2880012475043,62.62099186206874,63.255159816169744,62.58585694446436,5.714116854192163,27.894588077896397
699,1,4,9,1,2,10,10,4,9,111.75373690480944,111.70362963257537,111.7421134186544,111.69175829473525,8.432754268033438,49.99116461043999
700,6,8,2,8,2,10,3,8,6,92.1088910390347,91.72736874655355,92.09586855904297,91.71275546106489,2.421644011503283,86.57188994583029
701,5,5,5,5,4,9,10,5,4,102.70004709151597,102.56669741883162,102.62954467198114,102.49595749818654,3.7163236713844765,49.84728972072278
702,8,3,1,6,5,5,10,6,2,59.639829027268554,59.54940263236906,59.41698292768447,59.32543344658941,1.9832996040677222,32.35987731912707
703,10,4,4,7,1,10,4,5,5,68.6805600931408,68.57934950789914,68.6714681389167,68.57023516650513,3.3337185505535896,55.750542834639255
704,2,3,5,5,1,7,10,3,10,77.00452069980763,76.93999411028165,77.00114072153765,76.93646617818321,9.643851385669373,31.794287817335462
705,4,8,10,1,4,9,6,2,10,62.01094426666007,61.472561188392774,61.86621341323231,61.32840530883046,9.581015883104046,29.473280385224303
706,2,7,8,8,4,9,4,3,8,51.53381876569481,51.06139850748352,51.375319649952516,50.90089457953098,6.551120490070549,36.12850100201416
707,3,6,6,3,10,2,3,1,6,15.577110120596538,14.356716454331371,11.902811361303206,10.250493572843594,5.796230323671104,8.304842714873734
708,7,9,1,1,9,5,9,2,2,48.4315093370656,47.60315778843036,47.596387532869905,46.74242507338643,2.194976592268772,13.039652953485547
709,8,2,4,4,1,7,10,1,8,72.10712934969897,72.07358045939786,72.09539657528958,72.06174728651828,8.024444246347374,16.60688556260514
710,10,10,9,5,5,8,4,7,9,73.76188173824607,73.09240066490597,73.59693649767276,72.92415706064973,4.696136162203808,65.56383933776435
711,6,10,5,1,5,10,10,4,2,109.4152118123257,108.97381612223226,109.2986382412018,108.8591886446855,2.107768503994877,43.14501554373124
712,4,9,4,5,4,3,5,10,1,35.87378266603525,34.75362450614363,35.66253120893059,34.53513017727428,1.1034956010778187,31.08363410308253
713,10,6,1,8,8,5,5,6,3,42.6857058116015,42.28831382063566,41.93128328620495,41.52157467411179,2.1862604750049406,33.284643000982555
714,2,5,2,2,2,10,10,2,9,104.70531044192627,104.54914469949136,104.68675498067101,104.53029832770548,8.875449196887851,30.67858619230063
715,4,3,3,2,9,1,8,8,5,18.013959723851425,17.771838589938298,15.582498670241762,15.294778777530805,3.6937766070211855,13.036476607115821
716,4,7,4,3,10,7,4,6,4,55.67788109998751,55.23178063363728,54.814276665374564,54.36433028028127,2.479110441816053,46.620784467616566
717,2,1,8,1,8,9,4,1,8,41.60779623000044,41.596310218326764,40.847124155745604,40.83618049676834,7.832643840229484,19.268590422828428
718,8,10,8,3,7,3,3,8,3,31.155378011036127,29.503814186880895,30.34821367031798,28.65549207370865,1.492061550452113,27.263483397340504
719,4,9,4,1,7,2,2,4,5,17.922609157923432,15.502187481046239,16.502692912557592,13.809639932648214,2.6360145623441356,13.194025020858053
720,7,2,1,10,10,2,5,5,7,22.30633377938829,22.2224438031321,19.9711555897256,19.87626972952572,5.102155999014205,17.16494775999804
721,8,3,7,6,3,2,8,1,7,18.958740994624417,18.717763483618697,18.717812059932445,18.471304430024443,7.048970028919415,9.306838686607037
722,6,1,2,4,3,4,2,8,8,41.099549219354984,41.08865702498183,41.002685953524356,40.991566115068906,2.372379940669102,40.26299677120724
723,2,1,7,3,2,10,5,10,9,120.5604048649738,120.55899687987626,120.55198212624893,120.55059672532425,4.221516315366765,109.59106959479746
724,7,3,6,10,7,2,10,1,9,24.155723205275006,23.98207775389363,23.084694919364807,22.90274727268059,9.000929310114353,11.2163965166813
725,6,5,7,3,1,2,3,3,2,11.453376540797832,10.315533878765327,11.406232742358519,10.262038838794577,1.7627852209559447,8.30336035558392
726,5,2,9,2,6,5,9,2,7,48.83020970412521,48.792641042210725,48.42922985285203,48.392433929743135,6.919939639627208,17.768873283965327
727,8,9,5,1,4,2,9,9,8,33.21963860969896,31.956191054730148,32.98606458261346,31.71295126993364,5.771445390407606,26.134803301856607
728,7,6,4,6,5,9,4,9,3,92.2363287219175,92.06117921284225,92.09951092069974,91.92411015090654,1.5943972631945795,84.61728045845275
729,1,1,2,5,8,3,7,3,2,25.248494547255486,25.227644690947105,23.949586582843175,23.928273544144204,2.100135643506155,11.470383501829595
730,8,1,9,9,6,7,6,6,9,66.70716836514333,66.6985807957182,66.44375303478513,66.43514136796088,6.488117227668292,51.49681061755261
731,9,4,6,7,5,8,5,6,1,64.26123568638046,64.1274846279292,64.09529949749698,63.962333771385566,1.1894490559221413,49.73932290077106
732,3,3,3,5,6,7,9,10,3,96.81437191025957,96.7846525286613,96.62384592744317,96.59385941736862,2.2491116214823133,73.40184244318408
733,7,5,5,10,10,1,9,9,10,23.854049777202203,23.323095738616715,21.63577544712927,21.05104417201984,7.167239252706993,19.018454038569526
734,8,4,6,10,3,5,4,4,5,32.851002686482786,32.599219168145616,32.716310090066166,32.46374301854499,3.7357624250436117,25.572621932825527
735,6,7,2,10,10,9,2,1,8,28.993477186299575,28.175576055372147,27.230933565878328,26.36204202503993,7.388857668455319,19.292788369363127
736,10,1,2,4,3,4,4,7,2,34.53796337142625,34.52561882023154,34.39964052640919,34.38743939123471,1.4230294458467254,30.415821279071736
737,7,1,3,9,7,4,9,1,10,39.44843783447704,39.43407578868452,38.78894323723663,38.774795349832615,9.973994203219243,14.596703106639746
738,2,3,10,7,5,6,10,1,6,61.63942914365619,61.54593748813167,61.44885140846212,61.35457159947539,6.036358166024424,13.427499001034692
739,8,2,5,1,5,6,7,1,6,44.39502157758463,44.36319869731797,44.10231085729134,44.070864990866646,6.032837434554899,13.461316632985621
740,4,8,4,5,6,10,9,9,8,134.0404630657377,133.79075207759195,133.90403288723817,133.6540392771162,5.7701214924794435,98.57518759406271
741,2,5,9,5,9,10,1,3,4,38.20622128776508,37.87278383980492,37.115661073447356,36.77124154087535,1.9805026817092444,35.390047374528336
742,2,10,3,10,3,2,5,9,9,30.846365385902974,29.161057365230533,30.701880702438736,29.008866614196947,4.5466884770376215,27.178216742075
743,10,10,3,5,3,3,10,4,10,38.623052039499335,37.37068028622535,38.519423662236015,37.25819029805699,9.390577153014268,22.304602799762534
744,3,10,2,4,6,9,2,5,10,59.53152580467776,58.68455496487801,59.19431467413396,58.342986307847475,4.20960903289896,55.60113018493011
745,8,2,1,2,4,2,10,3,8,24.964700536081637,24.884083319105528,24.637003878253033,24.555147117838835,7.759136111948705,14.22887252870894
746,3,1,1,10,1,2,7,1,3,15.117519035442182,15.089245465147041,15.091934150248779,15.06371985872266,3.12897609965449,5.480542066011998
747,4,9,1,7,1,6,7,3,9,51.34988818137809,50.57911088934059,51.33931455357682,50.568029654947836,8.359918314723275,27.72197795270745
748,4,1,4,1,8,4,4,4,1,25.034050620977773,25.012645888194193,23.713485650126596,23.689620917230517,1.227884438198442,17.468720659642166
749,10,5,4,6,5,3,8,7,8,38.396503456285444,38.05094123020052,38.0718778912196,37.723996392518295,6.110408504186413,29.163981057322747
750,5,10,10,6,2,6,3,8,5,57.6890703614437,56.771216204312566,57.64665735830809,56.72735391506502,2.0847305993862255,53.67767611308005
751,9,6,8,3,10,4,8,6,6,45.661374515981095,45.28483507144178,44.50551438064371,44.12344487165894,4.914495586897133,30.277649562857867
752,7,5,6,3,6,9,10,2,1,92.94342104169964,92.8043290578789,92.7435502910884,92.60525030218258,1.3969000691875466,20.957277063153306
753,7,1,10,3,8,7,9,2,4,66.1147596020654,66.10387612340207,65.62799581746877,65.61770487323948,4.033848851068959,19.403552439695478
754,7,4,1,2,2,7,2,8,2,60.31739991784649,60.18865449975066,60.29717026598929,60.16884948754315,1.1306234831913036,58.48260797838955
755,8,7,7,4,3,5,9,7,3,59.6477398616258,59.21757043091068,59.5655615007261,59.13445221023367,2.5796407214829586,38.374549717575796
756,3,6,7,5,9,7,9,5,6,76.3237446984827,76.09671355967174,75.73887883028563,75.5115948107204,5.352205125970717,41.655493078186424
757,10,9,3,1,2,2,2,10,9,30.653059783857564,29.348688569915534,30.59433817066534,29.28279059519607,2.203614836658047,28.994946883566953
758,9,2,7,3,3,10,1,5,10,61.996333011983694,61.97214011881404,61.91831714594242,61.89426621687021,2.8976381128612236,61.0481649063882
759,1,8,9,8,1,9,6,6,7,82.17530935310786,81.79075894832923,82.16604828279857,81.78175467236173,5.073573056060963,61.614547341828
760,8,9,4,8,8,6,9,3,8,61.60198525048491,60.97862159555774,61.05983297968126,60.432627028917736,7.663830562595633,26.745380901920186
761,10,10,10,9,1,5,7,5,10,50.67592541548801,49.704703193289475,50.6627133533347,49.69117049295552,8.261712070921366,35.41873790761956
762,4,9,1,2,8,3,1,8,10,36.37094732824512,35.22522193921047,35.45652494544115,34.27456017361158,2.0025421424355714,34.14051546235748
763,10,8,4,3,3,2,1,9,9,28.49425029320484,27.359153789379924,28.33767127339974,27.195690455900188,1.7205517734743943,27.12532055731421
764,4,4,2,9,5,6,1,7,6,49.098615938841604,48.94930408926076,48.83560425646162,48.68402687120568,1.5548415316339694,48.29967993597073
765,3,8,2,8,10,9,8,6,6,94.96520170830877,94.65700365368264,94.40687877175226,94.09688762061582,4.920640310800757,60.73932565079854
766,8,6,5,8,4,9,9,10,5,125.7230996953106,125.56861260137622,125.64378417055507,125.48919525489919,3.5057540841375636,95.65230291635362
767,2,1,8,9,9,3,3,3,1,16.487863457143288,16.46053817827621,13.801457611104313,13.76685028021193,1.2361925838344259,10.439696542744914
768,5,2,10,6,2,2,3,7,10,25.011770189923826,24.925831219894498,24.932224159625573,24.845709701805742,4.227472636338804,24.10385136896326
769,6,3,8,9,10,7,9,9,6,94.17938166937445,94.13394105707998,93.71284406378061,93.66843707470406,4.378556143783772,69.41686666604822
770,3,4,1,5,6,8,10,9,6,112.31663231824352,112.24471109617387,112.1726498028398,112.09970816547673,4.567103180044723,78.43319886087257
771,1,4,10,3,8,8,6,7,10,82.56498759504069,82.46881344028571,82.20914214039406,82.11353517733818,6.661899684089226,66.66058471680071
772,4,2,2,7,3,3,3,10,8,39.34591827072507,39.30071302940706,39.24446002526156,39.19935759202584,2.6099563387722786,38.12273350691811
773,9,4,9,10,4,3,1,9,4,31.82636423835552,31.579263120607973,31.587306094425212,31.338168260149477,1.1775390581966736,31.17592685449248
774,10,9,10,3,10,10,4,6,2,75.61920277088964,75.05923017925797,74.92604805327167,74.35863070111753,1.5128797887127183,62.89349208938946
775,7,6,6,9,1,5,6,1,9,34.00395594590222,33.50379643141616,33.987007737926554,33.48666939291176,8.96199387563564,14.942016716524883
776,5,6,5,9,2,5,5,4,3,35.00796132275661,34.46877591135065,34.941344988128556,34.400643730340704,2.5746790000152426,23.645325738821086
777,6,8,6,9,9,10,4,4,1,59.52707619071226,58.95899065835557,58.834617113814225,58.25920852316978,1.2285414430025818,42.228446001658895
778,5,8,10,3,5,10,1,8,10,91.5799334995789,91.22904984205947,91.4245791777364,91.07014340217688,2.0079019129250586,90.5357427267743
779,9,5,8,6,2,10,6,1,3,62.2367463825075,62.046628987633675,62.20772171442597,62.01804608890179,3.1216650335405602,16.4149334084365
780,5,4,10,2,1,10,10,2,10,105.0723446024701,104.99363484864396,105.06619656589268,104.98763081084164,9.861162535849767,31.669764656015694
781,3,1,2,1,1,6,4,10,6,70.52568500165306,70.5158771803105,70.51590119153519,70.50618335355712,2.493847455031044,66.20903182098711
782,2,8,8,7,2,10,6,3,9,72.78809870327582,72.37488653998422,72.75653553320805,72.34392476677377,8.152510062765002,40.37174038651131
783,3,1,6,6,9,4,9,6,1,45.02305325472654,45.01257234992424,44.11542357513238,44.105725702384085,1.3010198830840847,25.353422089742825
784,2,6,6,3,7,7,7,9,1,81.6243522406622,81.39338151383649,81.30802605024866,81.07513797135547,1.178932681835471,64.67768538071324
785,4,9,5,6,7,4,5,7,9,43.85325721628503,42.897088506560756,43.281711995582754,42.306833370248505,5.390687590835711,37.23959914230132
786,1,4,5,8,7,7,8,7,7,79.89661702688072,79.81884922224641,79.55090864562416,79.47228182078298,5.377101061799788,56.36366857305694
787,2,8,9,9,7,7,6,1,8,46.38349147985021,45.70179236552295,45.87537205963586,45.17892374603687,7.94515932982677,16.54675073354967
788,9,2,8,4,10,1,7,5,7,17.282601503988214,17.16226130859939,14.104771741567793,13.958995529813377,5.807033170025089,12.085781588956435
789,3,8,9,10,5,1,10,6,8,19.656135554873934,17.952853245644526,19.025236914305662,17.24653812819691,6.946252369079104,14.062707947399096
790,10,3,2,10,6,10,6,7,1,93.62524732807293,93.59356883958213,93.45745785719953,93.42724129373099,1.1971709578855692,71.60800727657927
791,3,9,3,2,10,5,1,10,7,59.16660252790547,58.469831733907206,58.290983177916495,57.57782722837734,1.4011409019301062,57.34794916047813
792,1,8,4,5,8,3,3,10,9,41.88253836799245,41.06168191462578,41.10377065825421,40.270260463503135,2.8752102476163444,39.27847078454789
793,8,6,7,3,4,4,3,1,5,17.10092090169793,16.02068742164927,16.619180101658923,15.501868409238133,4.875030112851784,9.902928619489998
794,7,2,7,2,3,9,7,7,6,94.00617311460552,93.98523014576958,93.95891253466944,93.93799135314538,4.377331750921625,69.52681133153006
795,1,4,7,6,7,5,10,9,7,72.79726326431368,72.67005416898844,72.48358480680436,72.3565766896332,5.2969476178180575,52.12618474688729
796,8,10,5,3,4,8,1,9,6,79.3142200796912,78.698849828979,79.2224518071759,78.60347656348758,1.3713612811801907,78.1755016949017
797,4,1,2,3,9,5,6,6,3,45.94636308746021,45.93163563790714,45.04040272199306,45.02623106149582,2.3609128481935913,33.36402000272164
798,8,1,3,8,2,8,1,4,1,35.07622239519559,35.0586456570769,35.0179896699505,35.000560807297575,1.0567800313104625,34.09356868175555
799,1,2,6,1,7,6,7,3,1,47.094963926903674,47.05610553482285,46.575190418231735,46.53706141471496,1.3600224824289613,19.984038888025463
800,7,9,5,2,5,7,6,8,3,73.39846068837649,72.83774315085884,73.18680080025892,72.62441453928821,2.0786528060405662,59.37753754181556
801,9,8,6,10,2,5,7,6,3,48.93845138039887,48.303662172543525,48.890705842162674,48.25713631442186,2.4989388061240065,33.359631615160175
802,8,8,5,8,5,4,6,1,2,26.750303808538963,25.5324152525123,26.29744477942534,25.059402752837023,2.2163637105012146,7.304574794275277
803,10,7,9,10,2,9,5,1,3,47.9717335087235,47.445059585917924,47.93618341782087,47.40766649973008,3.1118555832860335,15.055770054003126
804,8,8,8,1,5,7,5,4,5,49.59841773791687,48.90789369848148,49.32739720680853,48.632466815760736,4.050767862272255,33.790767474404134
805,2,7,6,4,4,9,2,8,5,79.9988072087685,79.71890528957651,79.93390608143348,79.65291022479828,1.6796902397456817,77.52376860951532
806,8,2,3,6,6,7,4,2,6,35.50038074944285,35.44494591148197,35.00853228587267,34.94957202307252,5.467944658832716,21.136401932828687
807,7,3,3,5,2,10,5,10,9,120.3642543295801,120.32904707779797,120.34335278279218,120.30821168732143,4.197193841685578,109.37104152640964
808,9,5,5,3,6,10,6,5,8,84.24491465636974,84.10631826797962,84.03691328886151,83.89981422776756,6.256973671341688,58.768589271851106
809,4,4,7,7,7,10,2,3,7,43.88671959989409,43.69149881551365,43.325452203763845,43.12678643342887,4.300089881007294,38.31154235814893
810,8,3,8,4,3,3,10,8,8,44.301599120238045,44.204352473357154,44.19703478316724,44.10011094460474,6.346172751121448,32.19198805126412
